code,name,lat,long,tambon,amphoe,province,basin,sub_basin
SWR021,อบต.ตะปาน,8.866609,99.14682,ตะปาน,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 2
SWR022,รพ.สต.เวียงสระ,8.655949,99.299324,เวียงสระ,เวียงสระ,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 2
SWR023,ทต.ปลายพระยา,8.532816,98.86409,ปลายพระยา,ปลายพระยา,กระบี่,ภาคใต้ฝั่งตะวันออกตอนบน,คลองอิปัน
SWR024,ทต.จันดี,8.388253,99.540665,จันดี,ฉวาง,นครศรีธรรมราช,ภาคใต้ฝั่งตะวันออกตอนบน,คลองจันดี
SWR025,ฝายคลองท่าเลา,8.232547,99.70778,นาหลวงเสน,ทุ่งสง,นครศรีธรรมราช,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
SWR026,รร.บ้านพูน,8.038265,99.64309,กะปาง,ทุ่งสง,นครศรีธรรมราช,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
SWR027,อบต.อ่าวตง,7.855779,99.38441,อ่าวตง,วังวิเศษ,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
SWR028,รร.บ้านหนองคล้า,7.6185303,99.449066,เขาวิเศษ,วังวิเศษ,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
SWR029,รร.วัดควนสีนวล,7.527138,99.737595,นาข้าวเสีย,นาโยง,ตรัง,ภาคใต้ฝั่งตะวันตก,คลองปะเหลี่ยน
SWR030,รร.บ้านลำปลอกเหนือ,7.3549128,99.81481,ในควน,ย่านตาขาว,ตรัง,ภาคใต้ฝั่งตะวันตก,คลองปะเหลี่ยน
SWR031,รพสต.บ้านเขาปู่,7.7095065,99.838005,เขาปู่,ศรีบรรพต,พัทลุง,ทะเลสาบสงขลา,ทะเลหลวง
SWR032,รพสต.บ้านลำกะ,7.583801,99.97161,ชุมพล,ศรีนครินทร์,พัทลุง,ทะเลสาบสงขลา,ทะเลหลวง
SWR033,ทม.พัทลุง,7.618275,100.07372,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,ทะเลสาบสงขลา,ทะเลหลวง
SWR034,รร.บ้านเหมืองตะกั่ว,7.213263,100.079414,หนองธง,ป่าบอน,พัทลุง,ทะเลสาบสงขลา,ทะเลหลวง
SWR035,สนามทับทุ่ม บ้านวังนาใน หมู่ที่ 10,7.1357064,99.93731,น้ำผุด,ละงู,สตูล,ภาคใต้ฝั่งตะวันตก,คลองละงู
SWR036,มัสยิดกาวมินมูฮายีริน,7.0883255,100.00196,ปาล์มพัฒนา,มะนัง,สตูล,ภาคใต้ฝั่งตะวันตก,คลองละงู
SWR037,รร.ผังปาล์ม 4,7.022375,99.93093,ปาล์มพัฒนา,มะนัง,สตูล,ภาคใต้ฝั่งตะวันตก,คลองละงู
SWR038,มูศ๊อลลา(มัสยิด)ชูฮาดา,6.964239,100.02703,ควนกาหลง,ควนกาหลง,สตูล,ภาคใต้ฝั่งตะวันตก,คลองละงู
SYKP,ทต.ปากตะโก,10.100547,99.13784,ปากตะโก,ทุ่งตะโก,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกตอนบนส่วนที่ 2
SYTL,อบต.วังงิ้ว,16.015654,100.73283,วังงิ้ว,ดงเจริญ,พิจิตร,เจ้าพระยา,บึงบรเพ็ด
TAKI,อบต.ตาคลี,15.291225,100.382904,ตาคลี,ตาคลี,นครสวรรค์,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
TAKL,อบต.ตาดกลอย,17.00351,101.366035,ตาดกลอย,หล่มเก่า,เพชรบูรณ์,ป่าสัก,แม่น้ำป่าสักตอนบน
TANA,อบต.นครชัยศรี,13.790361,100.19047,นครชัยศรี,นครชัยศรี,นครปฐม,ท่าจีน,ที่ราบแม่น้ำท่าจีน
TAPE,ทต.ช้างเผือก,18.8101,98.96995,ช้างเผือก,เมืองเชียงใหม่,เชียงใหม่,ปิง,แม่น้ำปิงส่วนที่ 2/2
TARE,ทต.ท่าแร่,17.251736,104.18175,ท่าแร่,เมืองสกลนคร,สกลนคร,โขงตะวันออกเฉียงเหนือ,น้ำพุง
TB0006,ทต.ทุ่งสะโตก,18.573914,98.86223,ทุ่งสะโตก,สันป่าตอง,เชียงใหม่,ปิง,น้ำแม่ขาน
TB0007,ที่ว่าการอำเภอแม่วาง,18.612732,98.77528,บ้านกาด,แม่วาง,เชียงใหม่,ปิง,น้ำแม่ขาน
TBR011,อบต.เวียงตาล,18.311388,99.32519,เวียงตาล,ห้างฉัตร,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 2
TBR012,อบต.บ้านหนองตางู,16.124949,100.057785,หนองตางู,บรรพตพิสัย,นครสวรรค์,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
TBR013,อบต.ท่าเสา,15.990013,100.2216,ท่าเสา,โพทะเล,พิจิตร,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
TBR014,อบต.นาโป่ง,17.644318,99.16272,นาโป่ง,เถิน,ลำปาง,วัง,แม่น้ำวังตอนล่างส่วนที่ 2
TBR015,สวนเพชรล้านนา,18.803114,99.58371,แม่สุก,แจ้ห่ม,ลำปาง,วัง,แม่น้ำสวย
TBR016,บ้านใหม่สามัคคี,15.097163,102.866806,โคกล่าม,ลำปลายมาศ,บุรีรัมย์,มูล,ลำปลายมาศ
TBR017,ที่ว่าการอำเภอเมืองยโสธร,15.795404,104.14032,ในเมือง,เมืองยโสธร,ยโสธร,ชี,ลำน้ำชีตอนล่าง
TBR018,อบต.นาโส่,15.9829645,104.31136,นาโส่,กุดชุม,ยโสธร,มูล,ห้วยโพง
TBR019,อบต.ส้มผ่อ,16.148638,104.39439,ส้มผ่อ,ไทยเจริญ,ยโสธร,มูล,ห้วยโพง
TBR020,ทต.ห้องแซง,16.2681,104.40586,ห้องแซง,เลิงนกทา,ยโสธร,มูล,ลำเซบายส่วนที่ 1
TBR021,ทต.บุ่งค้า,16.166994,104.64116,บุ่งค้า,เลิงนกทา,ยโสธร,มูล,ลำเซบายส่วนที่ 1
TBR022,บ้านน้ำเย็น,10.588751,99.03128,หินแก้ว,ท่าแซะ,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,คลองท่าตะเภา ( ลุ่มน้ำสาขา )
TBW008,ฝ่ายส่งน้ำและบำรุงรักษาที่ 2,18.884207,99.082886,เมืองเล็น,สันทราย,เชียงใหม่,ปิง,น้ำแม่กวง
TBW009,อ่างเก็บน้ำแม่เกี๋ยง,18.432743,99.498314,บ้านเอื้อม,เมืองลำปาง,ลำปาง,วัง,น้ำแม่ตุ๋ย
TBW014,สะพานข้ามคลองเกรียงไกร,15.843174,100.21149,บางเคียน,ชุมแสง,นครสวรรค์,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
TBW017,สะพานข้ามลำปะเทีย,14.617069,102.90032,อีสานเขต,เฉลิมพระเกียรติ,บุรีรัมย์,มูล,ลำปะเทีย
TBW018,อ่างเก็บน้ำคูขาด,14.5599165,102.951485,ประทัดบุ,ประโคนชัย,บุรีรัมย์,มูล,ลำชี
TBW019,อ่างเก็บน้ำห้วยดินทราย,14.271639,102.98231,หนองแวง,ละหานทราย,บุรีรัมย์,มูล,ลำปะเทีย
TBW021,สะพานมิตรภาพรับร่อ-หินแก้ว,10.607504,99.0954,รับร่อ,ท่าแซะ,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,คลองท่าตะเภา ( ลุ่มน้ำสาขา )
TBW022,สะพานแม่ฟ้าหลวง,19.92199,99.818275,รอบเวียง,เมืองเชียงราย,เชียงราย,โขงเหนือ,น้ำแม่กกตอนล่างส่วนที่ 2
TBW023,คลองแม่พุง,19.566578,99.98419,ป่าแงะ,ป่าแดด,เชียงราย,โขงเหนือ,แม่น้ำพุง
TBW024,สะพานอิงอุดม,20.196386,100.44175,ศรีดอนชัย,เชียงของ,เชียงราย,โขงเหนือ,แม่น้ำอิงตอนล่าง
TBW025,คลองปาว,16.259249,103.69044,เหล่าอ้อย,ร่องคำ,กาฬสินธุ์,ชี,ลำปาวตอนล่าง
TBW026,ห้วยยัง,16.604437,103.96215,ไค้นุ่น,ห้วยผึ้ง,กาฬสินธุ์,ชี,ลำน้ำยัง
TBW027,ลำน้ำอูน,17.322718,103.97924,สว่าง,พรรณานิคม,สกลนคร,โขงตะวันออกเฉียงเหนือ,ห้วยน้ำอูน
TBW028,บ้านโพธิ์ชัยทอง,17.599695,103.98087,อากาศ,อากาศอำนวย,สกลนคร,โขงตะวันออกเฉียงเหนือ,ห้วยน้ำยาม
TBW029,ลำน้ำยัง,16.320541,104.02246,แวง,โพนทอง,ร้อยเอ็ด,ชี,ลำน้ำยัง
TBW030,ลำน้ำพุง,16.996597,104.17364,เต่างอย,เต่างอย,สกลนคร,โขงตะวันออกเฉียงเหนือ,น้ำพุง
TBW032,ลำน้ำก่ำ,17.030687,104.41481,หนองบ่อ,นาแก,นครพนม,โขงตะวันออกเฉียงเหนือ,ห้วยน้ำก่ำ
TBW033,ลำเซบาย,16.195433,104.52568,สวาท,เลิงนกทา,ยโสธร,มูล,ลำเซบายส่วนที่ 1
TEPT,อบต.โคกเริงรมย์,15.3994255,101.60259,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,ชี,ลำคันฉู
TETN,อบต.แม่ปะ,17.651806,99.26763,แม่ปะ,เถิน,ลำปาง,วัง,แม่น้ำวังตอนล่างส่วนที่ 2
TGCG,ที่ว่าการอำเภอทุ่งช้าง,19.386639,100.875824,ทุ่งช้าง,ทุ่งช้าง,น่าน,น่าน,แม่น้ำน่านตอนบน
TGLG,อบต.ทุ่งแล้ง,17.970417,99.74665,ทุ่งแล้ง,ลอง,แพร่,ยม,แม่น้ำยมตอนล่างส่วนที่ 1
TGSK,ทต.ทองแสนขัน,17.467903,100.332466,ป่าคาย,ทองแสนขัน,อุตรดิตถ์,น่าน,คลองตรอน
THA001,สะพานคง-ศุข ศรีสวัสดิ์,15.225016,100.07824,หาดท่าเสา,เมืองชัยนาท,ชัยนาท,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
THAT,อบต.ธาตุ,15.31668,103.93551,ธาตุ,รัตนบุรี,สุรินทร์,มูล,ห้วยทับทัน
THCG,ทต.ทุ่งหัวช้าง,18.003448,99.02688,ทุ่งหัวช้าง,ทุ่งหัวช้าง,ลำพูน,ปิง,น้ำแม่ลี้
THNG,ทต.เวียงเทิง,19.687405,100.18997,เวียง,เทิง,เชียงราย,โขงเหนือ,แม่น้ำอิงตอนล่าง
THNM,อบต.ดงพระรามณ์,14.062765,101.41369,ดงพระราม,เมืองปราจีนบุรี,ปราจีนบุรี,บางปะกง,แม่น้ำปราจีนบุรีตอนล่าง
THTN,ทม.ตะพานหิน,16.21107,100.41941,ตะพานหิน,ตะพานหิน,พิจิตร,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
TKFA,อบต.ตากฟ้า,15.296457,100.50284,ตากฟ้า,ตากฟ้า,นครสวรรค์,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
TKNT,ทต.ตะเคียนทอง,12.9130945,102.08153,ตะเคียนทอง,เขาคิชฌกูฏ,จันทบุรี,ชายฝั่งทะเลตะวันออก,แม่น้ำจันทบุรี
TKP002,เมืองพังงา,8.477324,98.52832,ถ้ำน้ำผุด,เมืองพังงา,พังงา,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกส่วนที่ 2
TKPP,ทต.ตระการพืชผล,15.621576,105.02304,กระเดียน,ตระการพืชผล,อุบลราชธานี,มูล,ลำเซบก
TKRA,อบต.คลองเฉลิม,7.382412,99.980194,คลองเฉลิม,กงหรา,พัทลุง,ทะเลสาบสงขลา,ทะเลหลวง
TLAN,อบต.บุพราหมณ์,14.207866,101.90559,บุพราหมณ์,นาดี,ปราจีนบุรี,บางปะกง,แม่น้ำหนุมาน
TLMU,ทต.ลำแก่น,8.596784,98.25723,ลำแก่น,ท้ายเหมือง,พังงา,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกส่วนที่ 2
TLPC,อบต.ขนงพระ,14.606866,101.45632,ขนงพระ,ปากช่อง,นครราชสีมา,มูล,ลำตะคอง
TMLI,ทต.วังใหม่,10.503824,98.985825,วังใหม่,เมืองชุมพร,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกตอนบนส่วนที่ 2
TNG001,ท่าสะบ้า,7.729373,99.55148,ท่าสะบ้า,วังวิเศษ,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
TNG002,เมืองตรัง,7.5559034,99.57825,บางรัก,เมืองตรัง,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
TNG003,คลองนางน้อย,7.5683246,99.65097,นาโยงใต้,เมืองตรัง,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
TNG004,ปะเหลียน,7.3719873,99.67728,ท่าพญา,ปะเหลียน,ตรัง,ภาคใต้ฝั่งตะวันตก,คลองปะเหลี่ยน
TNG005,วังวิเศษ,7.668912,99.45939,เขาวิเศษ,วังวิเศษ,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
TNG006,รัษฎา,7.9640694,99.59781,ควนเมา,รัษฎา,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
TOGO,ที่ว่าการอำเภอเต่างอย,16.997425,104.16753,นาตาล,เต่างอย,สกลนคร,โขงตะวันออกเฉียงเหนือ,น้ำพุง
TON001,ตาพระยา,14.051254,102.88536,ทัพเสด็จ,ตาพระยา,สระแก้ว,โตนเลสาป,โตนเลสาปตอนบน (ลุ่มน้ำสาขา)
TON002,โป่งน้ำร้อน,13.036519,102.38153,หนองตาคง,โป่งน้ำร้อน,จันทบุรี,โตนเลสาป,โตนเลสาปตอนล่าง
TON003,อบต.สะตอน,13.142316,102.30368,สะตอน,สอยดาว,จันทบุรี,โตนเลสาป,โตนเลสาปตอนล่าง
TON004,อบต.ท่าเกวียน,13.687785,102.28519,ท่าเกวียน,วัฒนานคร,สระแก้ว,โตนเลสาป,ห้วยพรมโหด
TON006,อบต.ทัพราช,14.0458145,102.745926,ทัพราช,ตาพระยา,สระแก้ว,โตนเลสาป,โตนเลสาปตอนบน (ลุ่มน้ำสาขา)
TPAE,ทต.ท่าขนุน,14.744101,98.64233,ท่าขนุน,ทองผาภูมิ,กาญจนบุรี,แม่กลอง,แม่น้ำแควน้อยตอนบนส่วนที่ 2
TPI001,พุนพิน 1,9.131241,99.258835,ท่าข้าม,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 3
TPI002,พุนพิน 2,9.085796,99.17004,หนองไทร,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
TPI003,พุนพิน 3,8.986816,99.2113,ท่าสะท้อน,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 2
TPI004,ท่าขนอม,9.0294285,98.969666,ท่าขนอน,คีรีรัฐนิคม,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
TPI005,เวียงสระ,8.571073,99.25393,ทุ่งหลวง,เวียงสระ,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 2
TPI006,พระแสง,8.5374365,99.18096,ไทรขึง,พระแสง,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองอิปัน
TPI007,วิภาวดี,9.206407,98.952484,ตะกุกเหนือ,วิภาวดี,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
TPKO,ทต.ทับคล้อ,16.169598,100.56601,ทับคล้อ,ทับคล้อ,พิจิตร,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
TPPN,ทม.ท่าข้าม,9.106068,99.2328,ท่าข้าม,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 3
TPTN,ทต.ทัพทัน,15.457611,99.894844,ทัพทัน,ทัพทัน,อุทัยธานี,สะแกกรัง,แม่น้ำสะแกกรังตอนล่างส่วนที่ 3
TPUR,ทต.ภูเรือ,17.457788,101.360695,หนองบัว,ภูเรือ,เลย,โขงตะวันออกเฉียงเหนือ,น้ำสาน
TRD001,เมืองตราด,12.325195,102.50044,ห้วยแร้ง,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,แม่น้ำเมืองตราด
TRD002,ห้วยแร้ง,12.369293,102.54332,ห้วยแร้ง,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,แม่น้ำเมืองตราด
TRD003,วังกระแจะ,12.262444,102.52677,วังกระแจะ,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,แม่น้ำเมืองตราด
TRD004,บางพระ,12.238075,102.50981,บางพระ,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,แม่น้ำเมืองตราด
TRON,ทต.ตรอน,17.48615,100.10563,วังแดง,ตรอน,อุตรดิตถ์,น่าน,แม่น้ำน่านส่วนที่ 4/2
TSDO,ทม.สะเดา,6.6383433,100.42476,สะเดา,สะเดา,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
TSLM,ทต.ทุ่งเสลี่ยม,17.323769,99.56753,ทุ่งเสลี่ยม,ทุ่งเสลี่ยม,สุโขทัย,ยม,น้ำแม่มอก
TSUD,อบต.โคกชำแระ,14.732612,104.90761,โคกชำแระ,ทุ่งศรีอุดม,อุบลราชธานี,มูล,ลำโดมใหญ่
TTKO,ทต.ท่าตะโก,15.632456,100.47481,ท่าตะโก,ท่าตะโก,นครสวรรค์,เจ้าพระยา,บึงบรเพ็ด
TTLG,อบต.ทับปุด,8.503284,98.63018,ทับปุด,ทับปุด,พังงา,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกส่วนที่ 2
TTWY,ทม.วังน้ำเย็น,13.501064,102.180214,วังน้ำเย็น,วังน้ำเย็น,สระแก้ว,บางปะกง,คลองพระสทึง
TUKW,อบต.ทุ่งคาวัด,9.741129,99.02647,ทุ่งคาวัด,ละแม,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกส่วนที่ 2
UDMS,อบต.อุดมทรัพย์,14.537892,101.969345,อุดมทรัพย์,วังน้ำเขียว,นครราชสีมา,มูล,ลำพระเพลิง
UPCT,ทต.อุ้มผาง,16.017744,98.86514,อุ้มผาง,อุ้มผาง,ตาก,แม่กลอง,แม่น้ำแควใหญ่ตอนบนส่วนที่ 1
UTOG,ทต.บ้านนา,12.826844,101.66964,บ้านนา,แกลง,ระยอง,ชายฝั่งทะเลตะวันออก,แม่น้ำประแส
VLGE01,อบต.ตลาดไทร,15.1816225,102.844444,ตลาดไทร,ชุมพวง,นครราชสีมา,มูล,ลำน้ำมูลส่วนที่ 2/1
VLGE02,บ้านผาชัน,15.755657,105.49456,สำโรง,โพธิ์ไทร,อุบลราชธานี,โขงตะวันออกเฉียงเหนือ,แม่น้ำโขงตอนล่าง
VLGE03,เปร็ดใน,12.142045,102.52979,ห้วงน้ำขาว,เมืองตราด,ตราด,ชายฝั่งทะเลตะวันออก,ชายฝั่งทะเลตะวันออก (ลุ่มน้ำสาขา 4)
VLGE04,ป่าสักงาม,18.9926,99.12812,ลวงเหนือ,ดอยสะเก็ด,เชียงใหม่,ปิง,น้ำแม่กวง
VLGE06,ชุมชนบ้านแม่ละอุป,19.00122,98.271164,แจ่มหลวง,กัลยาณิวัฒนา,เชียงใหม่,ปิง,น้ำแม่แจ่มตอนบน
VLGE07,บ้านโคกพลวง,14.592325,102.66769,หนองโบสถ์,นางรอง,บุรีรัมย์,มูล,ลำปลายมาศ
VLGE08,อบต.โนนขวาง,15.180757,103.15743,โนนขวาง,บ้านด่าน,บุรีรัมย์,มูล,ห้วยตะโคง
VLGE09,ชุมชนบ้านทับคริสต์,8.75026,98.80191,คลองชะอุ่น,พนม,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองสก
VLGE11,ชุมชนบ้านห้วยทราย,19.340025,99.21733,เขื่อนผาก,พร้าว,เชียงใหม่,ปิง,น้ำแม่งัด
VLGE12,นครป่าหมาก,16.623346,100.36923,นครป่าหมาก,บางกระทุ่ม,พิษณุโลก,น่าน,แม่น้ำวังทอง
VLGE13,ชุมแสงสงคราม,16.858543,100.05964,ชุมแสงสงคราม,บางระกำ,พิษณุโลก,ยม,แม่น้ำยมตอนล่างส่วนที่ 4
VLGE14,ชุมชนบ้านตูม,15.418898,104.34194,กุดน้ำใส,ค้อวัง,ยโสธร,ชี,ลำน้ำชีตอนล่าง
VLGE15,ชุมชนหนองปิ้งไก่,16.43478,99.36732,นาบ่อคำ,เมืองกำแพงเพชร,กำแพงเพชร,ปิง,คลองสวนหมาก
VLGE16,ชุมชนลีเล็ด,9.191749,99.25393,ลีเล็ด,พุนพิน,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 3
VLGE17,รร.ปะทิววิทยา,10.708051,99.32275,บางสน,ปะทิว,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกตอนบนส่วนที่ 1
VLGE19,วัดบ้านดงผาปูน,19.073122,101.19881,บ่อเกลือใต้,บ่อเกลือ,น่าน,น่าน,น้ำว้า
VLGE21,ชุมชนโกรกประดู่,14.935209,102.88858,โคกกลาง,ลำปลายมาศ,บุรีรัมย์,มูล,ลำปลายมาศ
VLGE22,ศูนย์พัฒนาโครงการหลวงห้วยโป่ง,19.128822,99.439926,แม่เจดีย์ใหม่,เวียงป่าเป้า,เชียงราย,โขงเหนือ,น้ำแม่ลาวส่วนที่ 1
VLGE24,วัดพิเสกประดิษฐิ์,15.916466,102.536285,ใหม่นาเพียง,แวงใหญ่,ขอนแก่น,ชี,ลำน้ำชีส่วนที่ 3
VLGE25,แม่หาด,18.460093,98.65097,บ้านหลวง,จอมทอง,เชียงใหม่,ปิง,น้ำแม่กลาง
VLGE26,ชุมชนประแส,12.716431,101.7041,ปากน้ำกระแส,แกลง,ระยอง,ชายฝั่งทะเลตะวันออก,แม่น้ำประแส
VLGE27,ชุมชนหนองใหญ่,14.572705,103.47313,หนองใหญ่,ปราสาท,สุรินทร์,มูล,ลำชี
VLGE28,ชุมชนแม่ตาลน้อย,18.415257,99.26471,เวียงตาล,ห้างฉัตร,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 2
VLGE29,ชุมชนบ้านท่าด่าน,6.8347178,101.20043,ดอนรัก,หนองจิก,ปัตตานี,ภาคใต้ฝั่งตะวันออกตอนล่าง,ภาคใต้ฝั่งตะวันออกตอนล่างส่วนที่ 2
VLGE31,ชุมชนม่วงชุม,20.101095,100.40399,ครึ่ง,เชียงของ,เชียงราย,โขงเหนือ,แม่น้ำอิงตอนล่าง
VLGE32,รร. บ้านเพ็กเฟื้อย-ห้วยเตย,17.147432,102.33209,หนองหว้า,เมืองหนองบัวลำภู,หนองบัวลำภู,ชี,ลำพะเนียง
VLGE33,ชุมชนบ้านโคกพะยอม,6.818722,99.80933,ละงู,ละงู,สตูล,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนล่าง
VLGE34,ชุมชนบ้านบุ่งคล้า,18.294794,103.994835,บุ่งคล้า,บุ่งคล้า,บึงกาฬ,โขงตะวันออกเฉียงเหนือ,แม่น้ำโขงส่วนที่ 7/2
VLGE35,ชุมชนบ้านเหมือง,5.9238043,101.12602,อัยเยอร์เวง,เบตง,ยะลา,ภาคใต้ฝั่งตะวันออกตอนล่าง,แม่น้ำปัตตานีตอนบน
VLGE36,ชุมชนห้วยไร่,17.885788,100.041565,ห้วยไร่,เด่นชัย,แพร่,ยม,แม่น้ำยมตอนกลางส่วนที่ 2
VLGE37,ตาดโตน,15.873137,102.01618,นาฝาย,เมืองชัยภูมิ,ชัยภูมิ,ชี,ลำน้ำชีส่วนที่ 2/2
VLGE39,บ้านโนนศรีเจริญ,16.616138,103.71737,ยอดแกง,นามน,กาฬสินธุ์,ชี,ลำปาวตอนล่าง
VLGE40,บ้านทับคริสต์,8.725806,98.821014,คลองชะอุ่น,พนม,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองสก
VLGE41,ชุมชนบ้านควน 1,6.5769,101.169525,พร่อน,เมืองยะลา,ยะลา,ภาคใต้ฝั่งตะวันออกตอนล่าง,แม่น้ำปัตตานีตอนล่าง
VLGE42,ชุมชนบ้านควน 2,6.5763373,101.199104,พร่อน,เมืองยะลา,ยะลา,ภาคใต้ฝั่งตะวันออกตอนล่าง,แม่น้ำปัตตานีตอนล่าง
VLGE43,ชุมชนจุมจัง,16.43071,104.07318,จุมจัง,กุฉินารายณ์,กาฬสินธุ์,ชี,ลำน้ำยัง
VLGE44,อ่างฯหนองกุดใหญ่,14.8590145,103.36127,หนองเต็ง,กระสัง,บุรีรัมย์,มูล,ลำชี
VLGE45,พิพิธภัณฑ์ธรรมชาติบ้านห้วยปลาหลด,16.783697,98.89485,ด่านแม่ละเมา,แม่สอด,ตาก,สาละวิน,ห้วยแม่ละเมา
VLGE46,สถานีชุมชนป่าภูถ้ำ,15.839769,102.414406,แวงน้อย,แวงน้อย,ขอนแก่น,ชี,ลำน้ำชีส่วนที่ 2/2
VLGE47,วัดบางแตน,13.902393,101.16799,บางแตน,บ้านสร้าง,ปราจีนบุรี,บางปะกง,แม่น้ำปราจีนบุรีตอนล่าง
VLGE49,ตำบลซับสมบูรณ์,15.615998,101.02353,ซับสมบูรณ์,วิเชียรบุรี,เพชรบูรณ์,ป่าสัก,แม่น้ำป่าสักส่วนที่ 3/1
VLGE50,อบต.นาแขม,14.042581,101.720505,นาแขม,กบินทร์บุรี,ปราจีนบุรี,บางปะกง,แม่น้ำหนุมาน
WAN001,สามเงา,17.260597,99.07788,วังหมัน,สามเงา,ตาก,วัง,แม่น้ำวังตอนล่างส่วนที่ 4
WAN002,แม่พริก,17.44547,99.12866,แม่พริก,แม่พริก,ลำปาง,วัง,แม่น้ำวังตอนล่างส่วนที่ 2
WAN003,เถิน,17.751686,99.23068,แม่ถอด,เถิน,ลำปาง,วัง,แม่น้ำวังตอนล่างส่วนที่ 2
WAN004,เกาะคา,18.159119,99.38409,วังพร้าว,เกาะคา,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 2
WAN005,เมืองลำปาง,18.342989,99.53712,ต้นธงชัย,เมืองลำปาง,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 1
WBYN,อบต.แม่ใส,19.132143,99.876465,แม่ใส,เมืองพะเยา,พะเยา,โขงเหนือ,แม่น้ำอิงตอนบน
WCBR,ทม.วิเชียรบุรี,15.657313,101.124756,ท่าโรง,วิเชียรบุรี,เพชรบูรณ์,ป่าสัก,แม่น้ำป่าสักส่วนที่ 3/1
WCHN,อบต.วังชิ้น,17.878857,99.61926,วังชิ้น,วังชิ้น,แพร่,ยม,แม่น้ำยมตอนล่างส่วนที่ 1
